Music_Name,Valence,Arousal,mfcc_dct0_mean,mfcc_dct0_std,mfcc_dct1_mean,mfcc_dct1_std,mfcc_dct2_mean,mfcc_dct2_std,mfcc_dct3_mean,mfcc_dct3_std,mfcc_dct4_mean,mfcc_dct4_std,mfcc_dct5_mean,mfcc_dct5_std,mfcc_dct6_mean,mfcc_dct6_std,mfcc_dct7_mean,mfcc_dct7_std,mfcc_dct8_mean,mfcc_dct8_std,mfcc_dct9_mean,mfcc_dct9_std,mfcc_dct10_mean,mfcc_dct10_std,mfcc_dct11_mean,mfcc_dct11_std,mfcc_dct12_mean,mfcc_dct12_std,chroma_stft_chord0_mean,chroma_stft_chord0_std,chroma_stft_chord1_mean,chroma_stft_chord1_std,chroma_stft_chord2_mean,chroma_stft_chord2_std,chroma_stft_chord3_mean,chroma_stft_chord3_std,chroma_stft_chord4_mean,chroma_stft_chord4_std,chroma_stft_chord5_mean,chroma_stft_chord5_std,chroma_stft_chord6_mean,chroma_stft_chord6_std,chroma_stft_chord7_mean,chroma_stft_chord7_std,chroma_stft_chord8_mean,chroma_stft_chord8_std,chroma_stft_chord9_mean,chroma_stft_chord9_std,chroma_stft_chord10_mean,chroma_stft_chord10_std,chroma_stft_chord11_mean,chroma_stft_chord11_std,spectral_contrast_frequency0_mean,spectral_contrast_frequency0_std,spectral_contrast_frequency1_mean,spectral_contrast_frequency1_std,spectral_contrast_frequency2_mean,spectral_contrast_frequency2_std,spectral_contrast_frequency3_mean,spectral_contrast_frequency3_std,spectral_contrast_frequency4_mean,spectral_contrast_frequency4_std,spectral_contrast_frequency5_mean,spectral_contrast_frequency5_std,spectral_contrast_frequency6_mean,spectral_contrast_frequency6_std,zero_crossing_rate_frame0_mean,zero_crossing_rate_frame0_std,tempo_mean,tempo_std
272,5.9,6.4,-158.84707641601562,161.19683837890625,-8.408760070800781,38.3775520324707,-6.373210430145264,19.8782901763916,-9.621746063232422,3.6970198154449463,-4.153266906738281,0.29935315251350403,-0.5471307039260864,2.99072527885437,2.3751275539398193,100.0296630859375,41.435508728027344,24.683443069458008,14.971710205078125,13.12742805480957,11.62725830078125,10.278325080871582,10.586138725280762,9.118392944335938,9.797257423400879,8.260894775390625,7.813858509063721,7.4533538818359375,0.36806949973106384,0.4096302092075348,0.546687662601471,0.4790765047073364,0.45231449604034424,0.37670350074768066,0.4132001996040344,0.3774486184120178,0.35107898712158203,0.4582831859588623,0.45406895875930786,0.4554801285266876,0.28678786754608154,0.23838837444782257,0.37114712595939636,0.26186978816986084,0.3231812119483948,0.2643517851829529,0.28870007395744324,0.2843976616859436,0.2503267228603363,0.31978145241737366,0.28816571831703186,0.3424549996852875,17.037934006153016,12.449355349853727,14.323848213795388,18.364028033871413,17.831041854598084,18.549835632497214,52.384630803470664,5.573422421738312,3.9195730200897105,4.0291690356621945,4.464293423040218,3.898881176221885,4.190895471717128,4.909453149327209,0.04412610098153926,0.06197316583262056,109.95678191489361,0.0
273,5.4,7.2,-206.67213439941406,174.63978576660156,-34.57079315185547,34.18110656738281,-9.645283699035645,0.7603417038917542,-7.152187824249268,-1.9212881326675415,-3.648621082305908,-5.805897235870361,-3.5721750259399414,-9.445976257324219,-3.6771063804626465,33.194156646728516,15.267457962036133,11.588675498962402,8.545401573181152,10.736501693725586,8.633866310119629,9.11125373840332,7.346529483795166,7.818007469177246,7.09190034866333,7.178196907043457,6.809490203857422,6.373091220855713,0.17107251286506653,0.26969119906425476,0.31063759326934814,0.2119438350200653,0.2590125501155853,0.16671355068683624,0.21051251888275146,0.14858560264110565,0.3159942626953125,0.7596551775932312,0.46116945147514343,0.2812592387199402,0.1735704243183136,0.2660290002822876,0.32842132449150085,0.19711826741695404,0.28964078426361084,0.16999551653862,0.2693216800689697,0.17593397200107574,0.16109886765480042,0.3205570578575134,0.21870794892311096,0.3161718249320984,12.962624407552118,11.251238960119881,17.835807439744812,19.64959580355167,20.302097640858978,22.90141959902709,53.341583138580376,4.69029810190963,3.5170900413438715,4.24447950707167,3.676096867024549,3.2751906305140475,3.6706158450923554,2.5175917632865294,0.042801461472823286,0.0134062517345857,120.18531976744185,0.0
274,7.7,6.0,-137.765869140625,135.28857421875,-41.67898178100586,51.72749328613281,-14.278566360473633,24.258609771728516,-8.59842300415039,15.59325122833252,-0.2236809879541397,4.342679500579834,-2.3894433975219727,4.560990333557129,-2.3719489574432373,100.9955825805664,39.59970474243164,27.297801971435547,21.947265625,19.018400192260742,15.239847183227539,16.376079559326172,12.913619041442871,13.554855346679688,10.178749084472656,10.362059593200684,10.31041145324707,9.469832420349121,0.4099091589450836,0.3639674484729767,0.29739317297935486,0.3293037414550781,0.4645543098449707,0.5556033849716187,0.5921518802642822,0.5315462946891785,0.4509231448173523,0.4230444133281708,0.4375576972961426,0.43442976474761963,0.2768191993236542,0.2755841016769409,0.2280561327934265,0.23213507235050201,0.3110731244087219,0.3332446217536926,0.34447044134140015,0.30427539348602295,0.28271499276161194,0.2909132242202759,0.3305319845676422,0.3018169701099396,13.47301251193968,12.351594917392381,14.80226283216081,15.643637314838458,16.30417738285632,18.4642582550538,55.976472393210855,5.03337955382162,3.7180595113196553,4.508654642605946,4.883700896733617,3.8715211228485757,4.102404939152742,4.165681973186402,0.0823040686582303,0.0646493831242138,151.99908088235293,0.0
275,5.3,5.5,-167.75303649902344,170.15748596191406,-28.917139053344727,46.828556060791016,18.62370491027832,25.88824462890625,0.8507938385009766,8.195453643798828,4.384376525878906,2.8745007514953613,6.128611087799072,-0.16056963801383972,0.6958949565887451,57.76268005371094,23.431615829467773,22.568876266479492,13.850587844848633,21.709455490112305,12.140202522277832,12.348492622375488,9.994550704956055,12.492904663085938,9.774563789367676,8.698399543762207,7.269245147705078,6.6199517250061035,0.49019962549209595,0.48342466354370117,0.5343040823936462,0.5916306376457214,0.7258097529411316,0.6188462376594543,0.46811702847480774,0.4568840265274048,0.521234929561615,0.6169633865356445,0.5413618087768555,0.5081212520599365,0.26728367805480957,0.22428160905838013,0.24593713879585266,0.2321259081363678,0.2673414945602417,0.25240689516067505,0.21130962669849396,0.214354008436203,0.23385679721832275,0.306079238653183,0.247195303440094,0.23144862055778503,17.77566798489995,11.482366573158094,14.575695652164947,16.498642809294864,18.169225535999633,20.787840429004618,52.57750504840421,5.085539057084854,3.419143392910077,3.7238778961025725,3.7714227904828044,3.4572170869787757,5.030205700846903,3.527267452660641,0.03514114462490332,0.018571908725047024,156.60511363636363,0.0
276,6.1,5.3,-174.15951538085938,159.7260284423828,-45.073360443115234,36.544979095458984,-15.793797492980957,3.377275228500366,-9.463268280029297,6.480613708496094,-6.939206600189209,8.288326263427734,-0.2734842896461487,2.671311616897583,-13.115315437316895,62.91868209838867,31.320436477661133,19.6848087310791,18.04578399658203,17.27406883239746,15.807639122009277,12.693707466125488,10.376535415649414,10.758325576782227,9.44306755065918,10.17591381072998,7.66628885269165,7.288715839385986,0.32355934381484985,0.3859889805316925,0.473394513130188,0.2869690954685211,0.3067336976528168,0.45363715291023254,0.4390229880809784,0.4384213984012604,0.395748108625412,0.5862048864364624,0.3420982360839844,0.22997738420963287,0.2814829349517822,0.28105464577674866,0.31344038248062134,0.21297012269496918,0.2641783654689789,0.3515399992465973,0.2945306599140167,0.3207976818084717,0.24932833015918732,0.34974032640457153,0.2390882968902588,0.18847566843032837,18.07865302194051,12.125214760223537,14.470123601202516,19.543652813239756,17.770972608050023,19.927496603284506,54.33521685461761,5.477306029994676,4.099962363942276,4.254970487973413,4.495185340712667,3.6761776388845737,4.870109148750364,3.7482177480682664,0.06285294105808861,0.03167128521875752,156.60511363636363,0.0
278,5.5,5.1,-180.77041625976562,173.5947265625,-7.25101900100708,36.86552429199219,-4.165738582611084,15.000354766845703,-10.83756160736084,2.2742719650268555,3.179875135421753,-0.11534851789474487,-4.843423366546631,-5.882688045501709,-1.7196718454360962,57.158477783203125,25.14591407775879,17.755908966064453,14.700840950012207,14.18213176727295,11.363245964050293,11.027261734008789,10.00169563293457,8.549877166748047,7.47277307510376,6.372261047363281,7.879148960113525,7.328917980194092,0.3792583644390106,0.42484375834465027,0.45734232664108276,0.5026607513427734,0.5651144981384277,0.4573095738887787,0.3497556447982788,0.3888787627220154,0.506842315196991,0.49128133058547974,0.4143272638320923,0.44821643829345703,0.2928825914859772,0.2516545057296753,0.29575586318969727,0.29158130288124084,0.2959486246109009,0.2827394902706146,0.25986248254776,0.3000187277793884,0.29650962352752686,0.31152671575546265,0.22748637199401855,0.34167516231536865,19.049952954794012,13.335582673802042,15.571186915679922,18.22066933018004,17.15132739201552,18.383026395629884,53.310234597085824,5.021010861775577,3.870991857782207,3.9334097586135064,3.7045398778034606,3.0500754874236,3.2774098528769593,3.1702526364850048,0.030181294711910285,0.015666755149783617,120.18531976744185,0.0
279,3.6,4.7,-209.3123321533203,187.11277770996094,-65.41368865966797,12.594571113586426,2.8526241779327393,29.484098434448242,-14.025903701782227,-8.097468376159668,1.9160256385803223,-7.288495063781738,-2.2415473461151123,-10.574015617370605,-5.709521770477295,58.69586181640625,24.80131721496582,19.778154373168945,22.448455810546875,17.477867126464844,12.198960304260254,9.803810119628906,10.15681266784668,9.333419799804688,10.406158447265625,7.618167877197266,7.464288234710693,7.368289470672607,0.5148876309394836,0.3692668080329895,0.44186821579933167,0.3369866609573364,0.42130210995674133,0.3563670516014099,0.3620534837245941,0.4672352969646454,0.4434402287006378,0.4412632882595062,0.3704816997051239,0.5277100205421448,0.32490870356559753,0.22860278189182281,0.3024667501449585,0.24201619625091553,0.2898408770561218,0.23226799070835114,0.21944840252399445,0.3209477365016937,0.2659870386123657,0.3038063049316406,0.2571963369846344,0.30034223198890686,21.184680469293305,13.559578774709996,16.10709576516025,17.102847482932884,18.90654979887274,20.655482981461567,51.03536514564505,5.926059164809881,3.9062481001000666,3.939646061489635,3.992481567204201,4.08337910958038,3.3452798833298925,3.8730858951732037,0.05608228381794178,0.02013179506144906,112.34714673913044,0.0
280,4.2,3.3,-292.1938781738281,231.83804321289062,28.502422332763672,-51.1146240234375,-2.2582297325134277,34.047943115234375,1.3649269342422485,-29.396526336669922,-12.108586311340332,5.015402317047119,-10.237123489379883,-17.849225997924805,1.745991587638855,22.012615203857422,19.610376358032227,7.788008689880371,9.030582427978516,10.850042343139648,11.499489784240723,8.903188705444336,8.67372989654541,7.040708541870117,6.70832633972168,6.277467727661133,6.043631553649902,7.005849838256836,0.5150430202484131,0.4312902092933655,0.29424506425857544,0.2772376239299774,0.33949556946754456,0.26768189668655396,0.20659388601779938,0.24340099096298218,0.17869602143764496,0.13379478454589844,0.16624759137630463,0.3038926124572754,0.38945919275283813,0.3525879979133606,0.29891279339790344,0.3119271695613861,0.33874455094337463,0.2940969467163086,0.24841299653053284,0.2637980580329895,0.22205796837806702,0.198019340634346,0.21380333602428436,0.29810407757759094,18.762264985605384,11.784723027032749,18.739094410045826,19.04255157182491,37.28253934574925,24.93231779919979,39.59381245726843,4.717127639961689,3.556241521362753,4.178156034581962,4.269843403215267,3.682703501168092,3.4184933526472343,2.6615046527137114,0.033316289435099254,0.007762280983457238,120.18531976744185,0.0
281,5.4,7.0,-288.532470703125,209.03883361816406,-9.73915958404541,-43.907814025878906,-0.2347765862941742,-12.631570816040039,-25.834575653076172,-14.244250297546387,-16.323707580566406,-19.011611938476562,-14.807095527648926,-20.667226791381836,-17.737964630126953,71.19046783447266,45.55852508544922,38.44564437866211,23.001544952392578,18.048194885253906,12.50552749633789,11.625411033630371,11.239036560058594,8.631706237792969,9.823914527893066,9.567498207092285,8.768061637878418,9.308298110961914,0.44746720790863037,0.3137306869029999,0.3309078812599182,0.3025836646556854,0.23325780034065247,0.34132716059684753,0.29038912057876587,0.35463282465934753,0.3120105266571045,0.2668124735355377,0.40432217717170715,0.35339537262916565,0.3730546832084656,0.25198256969451904,0.32404637336730957,0.28693050146102905,0.21875189244747162,0.33159875869750977,0.2540077567100525,0.3229093551635742,0.27696511149406433,0.23281097412109375,0.35550373792648315,0.25447696447372437,20.893169052992917,12.166811766207605,16.5879541224736,20.421677793408335,23.25291564490294,43.87180051989451,26.3466165127781,6.022359875331058,4.135187182060339,4.339124262817114,4.766452403334435,5.164437040728507,8.28337294052641,5.9434149537424865,0.03672255151939933,0.015011474719392806,126.04801829268293,0.0
282,3.2,4.2,-215.7281494140625,169.1512451171875,-40.991580963134766,39.93146514892578,8.392901420593262,17.8006649017334,-25.07773780822754,7.482065677642822,2.1611814498901367,-6.843438625335693,10.642882347106934,1.672016978263855,-0.7659050822257996,45.98328399658203,24.26448631286621,21.25270652770996,10.37716293334961,9.421493530273438,11.682414054870605,11.699162483215332,10.297865867614746,10.918145179748535,9.292085647583008,8.158806800842285,7.958249092102051,8.343328475952148,0.30799543857574463,0.2964915335178375,0.34617042541503906,0.39349567890167236,0.33919671177864075,0.39537662267684937,0.5556240081787109,0.43368005752563477,0.5050013065338135,0.5037956833839417,0.5092479586601257,0.4018060564994812,0.2275083363056183,0.24089591205120087,0.2474496066570282,0.3085532784461975,0.2235572785139084,0.2847890853881836,0.32138872146606445,0.22269520163536072,0.31077811121940613,0.3094748258590698,0.31733793020248413,0.27390724420547485,14.638416650177223,11.771243694147035,16.712500147187615,18.837468559070697,19.45153088563408,26.014850419768674,53.19325584547432,5.064851519083294,3.9315823190297157,3.749949244436455,3.9327707012596127,3.2255001222657333,4.0439437157414595,3.0742986622412296,0.05858141394367105,0.022459620562893513,178.20581896551724,0.0
284,4.4,5.2,-251.44229125976562,212.47459411621094,0.9967801570892334,6.4692792892456055,35.3636589050293,17.114177703857422,1.7585092782974243,5.844751358032227,4.977192401885986,3.6608211994171143,4.482603549957275,1.6144381761550903,0.5573331713676453,72.4123764038086,36.50917434692383,38.994300842285156,20.96172523498535,17.953521728515625,15.328971862792969,10.95749568939209,8.333828926086426,8.617300987243652,8.81735897064209,9.745567321777344,8.128718376159668,6.911012649536133,0.524620771408081,0.4893866181373596,0.6201439499855042,0.5104907155036926,0.48461949825286865,0.45804041624069214,0.5341534614562988,0.6329832673072815,0.5286397933959961,0.5848597884178162,0.5232487916946411,0.5586039423942566,0.3020839989185333,0.2411748766899109,0.2971647083759308,0.23722967505455017,0.2807373106479645,0.24854131042957306,0.23814646899700165,0.2952475845813751,0.25872984528541565,0.2743929922580719,0.24374695122241974,0.2914329469203949,18.413492414677634,11.88287315170711,14.761518131370373,19.01557906415913,19.644866395258173,23.848782376261536,42.017589168683145,6.039215317185327,3.944622618079388,3.753721968407355,4.487044505777116,3.9201745901517153,4.995099372966988,5.663940116430934,0.01899127282167697,0.012561984918145034,80.74951171875,0.0
285,3.5,5.1,-266.098388671875,166.88133239746094,4.993723392486572,39.1623420715332,18.23581886291504,2.790421485900879,2.6902682781219482,-3.9926035404205322,-10.325775146484375,-6.71871280670166,-7.684834957122803,-12.66042709350586,-9.101707458496094,78.44549560546875,23.178369522094727,34.85500717163086,21.59925079345703,19.04019546508789,16.361408233642578,13.128877639770508,10.76972770690918,10.022982597351074,7.906004428863525,9.23559284210205,9.20009708404541,7.534234523773193,0.35043027997016907,0.43830230832099915,0.5177079439163208,0.48048093914985657,0.3179256021976471,0.2510046362876892,0.27763569355010986,0.34224191308021545,0.4957769215106964,0.5763760209083557,0.4760650396347046,0.3912641704082489,0.2611917555332184,0.3079371154308319,0.3421379625797272,0.33567219972610474,0.24614368379116058,0.2265676110982895,0.2584884762763977,0.27086013555526733,0.31127673387527466,0.3636638820171356,0.2925185561180115,0.245310440659523,17.360065633112,11.755784867823873,17.54071945223796,18.227392530612505,18.1318363670481,19.12813200256941,51.076452349421785,5.031845152148641,4.254375559192821,5.787883568476342,4.300038061493717,4.197424268368597,3.984563106990719,3.764598393968845,0.027279048643335913,0.026893444380912384,114.84375,0.0
286,5.7,6.9,-307.1034851074219,241.40602111816406,4.8113112449646,-18.669145584106445,12.506636619567871,-3.744652271270752,-8.405793190002441,-6.650392055511475,-12.923848152160645,-12.794075965881348,-8.381976127624512,-6.144697189331055,-8.32236385345459,28.360164642333984,16.68605613708496,14.000625610351562,7.0457892417907715,7.780182361602783,8.197476387023926,6.3122687339782715,7.01289701461792,7.70357608795166,7.159629821777344,6.403360366821289,7.639398574829102,8.73934268951416,0.36779332160949707,0.33831313252449036,0.2800929546356201,0.37454283237457275,0.26273441314697266,0.2923450171947479,0.2150980532169342,0.29960423707962036,0.3197115361690521,0.23307305574417114,0.25055474042892456,0.23767170310020447,0.32163190841674805,0.3249569833278656,0.24209244549274445,0.3599555790424347,0.20544134080410004,0.3637790083885193,0.2047349363565445,0.27487945556640625,0.3184535503387451,0.21619074046611786,0.2857874929904938,0.20968858897686005,17.425962484471093,12.763105536726098,18.880047982268795,22.268132501402494,25.209083431134015,28.391548032896548,43.3264873651672,5.272383061627067,4.078080834677154,4.098002211384096,4.257006722867244,3.2879642050572344,3.52888805169722,3.598234335052614,0.02738011003124195,0.005965149127599306,114.84375,0.0
288,3.5,5.2,-309.2217102050781,137.44020080566406,39.642818450927734,46.92679214477539,33.52543258666992,31.704864501953125,16.73836326599121,9.927962303161621,9.387893676757812,10.62780475616455,5.689540386199951,3.340092897415161,-1.1048235893249512,51.589378356933594,21.608022689819336,21.638898849487305,16.862627029418945,13.287091255187988,12.5841064453125,9.8078031539917,9.1728515625,7.954805374145508,7.711301326751709,7.615971088409424,7.162363052368164,8.46957778930664,0.6304277777671814,0.655751645565033,0.6840182542800903,0.6155348420143127,0.4852622449398041,0.41154828667640686,0.4030303955078125,0.43961256742477417,0.4803338348865509,0.45727917551994324,0.5064976215362549,0.6123616695404053,0.32116860151290894,0.3386354446411133,0.3295927047729492,0.23816154897212982,0.26097580790519714,0.31919553875923157,0.3433946669101715,0.3531264066696167,0.375303715467453,0.2887202501296997,0.20253494381904602,0.2773594260215759,19.7719089319497,15.076606273027382,19.317379038867514,21.787050601039933,22.212110434707864,23.081312758470332,53.65894578037536,5.442044753747185,4.792430973176298,4.353298015641774,4.595024807147243,4.629707006636347,4.361473450343919,4.045952503291341,0.011005021026682134,0.009588840475023263,93.96306818181819,0.0
289,5.7,6.7,-302.6090393066406,220.49644470214844,20.4252872467041,-24.07738494873047,1.0575625896453857,-4.288703441619873,-9.620271682739258,-7.696054935455322,-10.136473655700684,-8.439411163330078,-9.094802856445312,-8.97779655456543,-0.9816856980323792,46.28468704223633,24.42698097229004,23.93443489074707,8.643560409545898,12.805028915405273,10.928088188171387,7.562548637390137,7.685718059539795,8.081196784973145,7.614748477935791,8.33169174194336,8.480974197387695,8.014802932739258,0.25119495391845703,0.24181291460990906,0.38776296377182007,0.40626204013824463,0.32327765226364136,0.45206570625305176,0.3203999102115631,0.30341485142707825,0.19066157937049866,0.25958606600761414,0.35391050577163696,0.20590753853321075,0.2852814495563507,0.2169383466243744,0.3337111473083496,0.3324625790119171,0.23430046439170837,0.3669010102748871,0.2596985399723053,0.33901432156562805,0.21209220588207245,0.2541598975658417,0.33207932114601135,0.16093821823596954,17.579365419234882,11.949562898629688,17.39998519102375,21.833364414575307,24.25150257376141,37.021352565206364,27.6831990769566,6.1499157946939595,4.15581550614691,4.206313260821921,4.6421157612295545,3.838447179155004,5.856843582177756,4.098830800735168,0.02793429107901855,0.0063885231335635345,156.60511363636363,0.0
290,2.1,3.9,-393.0596923828125,217.86807250976562,20.639266967773438,6.453200817108154,21.77788734436035,4.2217254638671875,-2.117462158203125,3.061276912689209,-2.9579625129699707,-5.8728437423706055,0.5205581784248352,-5.153126239776611,-4.30612850189209,41.41064453125,20.98291778564453,21.49583625793457,18.02100372314453,13.029741287231445,14.996301651000977,10.461448669433594,9.470146179199219,8.222672462463379,9.275148391723633,10.406972885131836,7.5625529289245605,7.736517429351807,0.3821890652179718,0.33384019136428833,0.4384780526161194,0.4252009093761444,0.4971543848514557,0.28044015169143677,0.19792383909225464,0.24930603802204132,0.22581374645233154,0.2961735725402832,0.20261122286319733,0.2455642968416214,0.3423965871334076,0.2368413358926773,0.4099583327770233,0.23485878109931946,0.3764275312423706,0.23625501990318298,0.20189115405082703,0.2868305444717407,0.2414315789937973,0.35494476556777954,0.20485159754753113,0.24782557785511017,11.651538887828648,14.433073689144654,19.24334617788188,20.40575697641107,20.734296966206163,20.99082349395993,44.49112962748748,5.5558219290465125,4.767159249661349,4.498744789528585,4.754248104098032,4.050922901249588,3.8242139795311774,3.0832809619831005,0.020045210387664346,0.005723955900731504,86.1328125,0.0
292,7.3,7.4,-44.653465270996094,177.4524688720703,-59.337642669677734,45.01490020751953,-23.07261848449707,19.119489669799805,-15.145585060119629,10.632116317749023,0.6108257174491882,-1.3051934242248535,1.2840800285339355,-0.4324432909488678,3.5537703037261963,33.52925109863281,21.86908721923828,14.782777786254883,14.020103454589844,12.434224128723145,10.467427253723145,9.08493423461914,8.689635276794434,7.504558086395264,9.00318431854248,8.44506549835205,7.1983418464660645,6.620878219604492,0.42189282178878784,0.3346858024597168,0.31126201152801514,0.34908196330070496,0.5124592781066895,0.3899537920951843,0.465344101190567,0.5005801320075989,0.49746251106262207,0.5864952802658081,0.41601210832595825,0.537325918674469,0.26165056228637695,0.21493561565876007,0.21659846603870392,0.2036958783864975,0.3013271987438202,0.2181074321269989,0.27739620208740234,0.29308000206947327,0.26590296626091003,0.3260813355445862,0.21980801224708557,0.30695855617523193,16.430041285509095,10.00347113396336,13.517501567243286,16.854277510337944,16.21561783909853,19.880153237849086,53.92531714398945,5.68028080646516,3.3864794822700106,3.7480632631598696,3.9260798871843288,2.938683275984088,3.22789045554227,3.21592466830613,0.05903020954082947,0.023329617729498497,95.703125,0.0
293,6.3,4.2,-131.0465087890625,174.28468322753906,-35.01858901977539,39.6231803894043,5.183358192443848,16.37891960144043,3.9528961181640625,8.512076377868652,7.845785617828369,1.4928789138793945,-3.5437633991241455,-7.870955467224121,-0.9572124481201172,56.452796936035156,26.844444274902344,18.90191078186035,22.309080123901367,19.064666748046875,12.988726615905762,10.039402961730957,8.052178382873535,8.086991310119629,7.565017223358154,8.585582733154297,7.147018909454346,6.298612117767334,0.7495481967926025,0.6289139986038208,0.5458618998527527,0.488111287355423,0.45391878485679626,0.39679214358329773,0.3811110556125641,0.39004871249198914,0.4211573898792267,0.4792594611644745,0.6615617275238037,0.8050299882888794,0.19771084189414978,0.23437969386577606,0.2802562713623047,0.2367895394563675,0.27334439754486084,0.25217244029045105,0.24627520143985748,0.23932570219039917,0.2239462435245514,0.20591256022453308,0.2202976495027542,0.24524953961372375,17.500763765378636,11.35793419950464,13.584452237630707,15.633689023050474,15.214966702671719,17.109808229800738,52.27166208165478,6.076595966706106,3.4318392995446687,3.645924923829243,3.695550954668984,3.0741373159294367,3.545692796344905,3.9847689848848953,0.0351466906555899,0.017034652759181153,95.703125,0.0
294,5.5,6.5,-281.1925048828125,251.36038208007812,-4.962258338928223,-21.80278778076172,18.714664459228516,-5.443166732788086,-8.558107376098633,-1.4256203174591064,-7.350383281707764,1.1586458683013916,1.5366246700286865,-8.522307395935059,-5.420203685760498,36.95195007324219,21.909231185913086,20.207279205322266,10.169620513916016,9.990167617797852,11.102277755737305,7.297601699829102,7.47114372253418,8.460001945495605,8.32510757446289,7.599703788757324,8.410650253295898,8.885905265808105,0.3567024767398834,0.30731162428855896,0.3988209664821625,0.24336954951286316,0.22264929115772247,0.14100591838359833,0.24894772469997406,0.41073673963546753,0.22148431837558746,0.28266188502311707,0.4045944809913635,0.5332250595092773,0.27352970838546753,0.25251978635787964,0.34299665689468384,0.20972564816474915,0.29293346405029297,0.14583541452884674,0.22900502383708954,0.34232914447784424,0.1811581254005432,0.2695165276527405,0.28828972578048706,0.3256823718547821,18.82069162997606,12.158806481091386,16.810980608907588,21.15997094858539,23.529455134270243,36.89544182742493,26.876938206189642,5.122518686759362,4.107474315012964,3.668038876499525,3.973153796952537,4.405816937398337,5.117038388051039,3.4808350152209684,0.03342085164702473,0.013838194867231738,198.76802884615384,0.0
296,5.9,5.7,-256.0716552734375,152.96710205078125,-4.4184651374816895,44.87156677246094,14.590509414672852,21.48740577697754,-1.5708149671554565,11.758241653442383,2.759315013885498,-3.9971280097961426,-2.090787410736084,-3.0434648990631104,-5.018879413604736,63.271629333496094,23.296972274780273,20.013309478759766,14.100763320922852,17.14286994934082,13.02706527709961,11.0679931640625,10.749624252319336,9.209145545959473,9.141286849975586,9.110977172851562,8.829459190368652,7.762487411499023,0.3671279847621918,0.3897884786128998,0.2802250385284424,0.317480206489563,0.41748711466789246,0.5232630968093872,0.5477168560028076,0.5542013645172119,0.615096926689148,0.5239143967628479,0.3937913477420807,0.33052971959114075,0.25232723355293274,0.3082769811153412,0.1983441412448883,0.23258832097053528,0.25794968008995056,0.2962113916873932,0.29878801107406616,0.28562286496162415,0.3082430064678192,0.30724960565567017,0.2902127504348755,0.22904229164123535,20.188704853550295,11.613429345983665,18.08102975178844,19.679429765345777,20.313245540213284,22.344504101947877,54.1841096433725,5.171136996374464,3.5367545792021398,4.823712095506188,4.780992018682559,4.098487497352697,5.141604975261967,2.878975800249981,0.02956839411736272,0.01695809276176268,86.1328125,0.0
297,3.1,3.6,-207.0326385498047,193.59817504882812,2.276418447494507,30.870492935180664,15.768577575683594,32.425960540771484,0.9854854345321655,10.476550102233887,-0.7970400452613831,-1.1911072731018066,-2.870283603668213,0.07554717361927032,10.255387306213379,58.54814529418945,30.54836082458496,20.225994110107422,21.389568328857422,19.777509689331055,15.472111701965332,13.302417755126953,9.960058212280273,8.81222152709961,10.00131893157959,9.52625846862793,7.737767696380615,9.09874439239502,0.4462290108203888,0.5395902991294861,0.5335421562194824,0.6014025211334229,0.5472822785377502,0.5688050985336304,0.42754828929901123,0.39884570240974426,0.5129752159118652,0.44666168093681335,0.3811970353126526,0.3805429935455322,0.24788813292980194,0.30628398060798645,0.22814571857452393,0.3148403763771057,0.2604142427444458,0.3004308044910431,0.20153576135635376,0.21849991381168365,0.3321908712387085,0.2782823145389557,0.24278616905212402,0.22095640003681183,18.65704424991781,11.136751229774541,16.986520791770076,19.31304702789243,20.39865468966418,21.65610923117633,51.02398415180131,5.0564780619821565,3.5787624610736994,4.284581159449926,4.453463302391336,4.1047447258453005,4.763936259747237,4.8434647648366465,0.02335215463070379,0.01592810808162364,70.79409246575342,0.0
298,4.0,5.4,-247.8870849609375,165.39730834960938,-1.7843459844589233,39.594974517822266,26.470535278320312,16.990510940551758,4.063994884490967,7.341750144958496,13.440605163574219,2.7398784160614014,-4.455857276916504,3.7225027084350586,4.744295120239258,42.519622802734375,22.619873046875,16.611385345458984,17.200794219970703,19.75251007080078,11.74885368347168,12.72836971282959,9.981687545776367,9.447218894958496,8.630510330200195,8.118804931640625,9.713842391967773,7.9132161140441895,0.4112466275691986,0.47235915064811707,0.46130064129829407,0.5666157007217407,0.6951109766960144,0.6682643890380859,0.6520165801048279,0.5869022011756897,0.5651538372039795,0.5094890594482422,0.4621143937110901,0.4614829421043396,0.2669803500175476,0.2885783314704895,0.2531515061855316,0.258486270904541,0.2695086896419525,0.25445079803466797,0.282390296459198,0.275917649269104,0.2861545979976654,0.2754666209220886,0.22640776634216309,0.2882945239543915,16.39527618309054,12.219464076143616,18.251383058738984,20.20259439805683,20.808606008020796,24.33928144400043,52.83180380244537,6.040170092047992,4.039158913287618,3.8465109938536832,4.004625668187671,3.8042562210897075,5.391012782943191,3.6135824210960137,0.022353143313691395,0.017774348155133183,71.77734375,0.0
